OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost
ORD0000587,2023-12-29,CUST044170,Vikas Verma,P00007,Mechanical Keyboard,Sports & Outdoors,FitLife,5,365.39,0.2,73.08,13.35
ORD0000588,2022-09-23,CUST046075,Sunita Sharma,P00004,USB-C Charger,Toys & Games,UrbanStyle,1,85.9,0.0,4.3,7.59
ORD0000589,2023-01-14,CUST039381,Pooja Reddy,P00026,Sunglasses,Toys & Games,FitLife,5,350.26,0.0,210.16,4.42
ORD0000590,2021-11-27,CUST042660,Vihaan Joshi,P00030,Dress Shirt,Toys & Games,UrbanStyle,5,63.52,0.15,48.59,12.87
ORD0000591,2023-08-01,CUST013904,Vikas Gupta,P00008,4K Monitor,Home & Kitchen,Zenith,4,56.27,0.15,34.44,6.88
ORD0000592,2023-05-28,CUST019361,Ritika Mehta,P00008,4K Monitor,Books,ReadMore,4,316.54,0.25,47.48,10.84
ORD0000593,2022-12-28,CUST024891,Vikas Verma,P00011,Fitness Band,Home & Kitchen,KiddoFun,2,101.06,0.15,0.0,4.45
ORD0000594,2022-12-06,CUST029875,Sneha Joshi,P00050,Novel Bestseller,Sports & Outdoors,Apex,1,409.03,0.2,39.27,2.71
ORD0000595,2022-10-05,CUST046126,Aarav Kapoor,P00021,Backpack,Home & Kitchen,BrightLux,3,490.58,0.1,238.42,11.4
ORD0000596,2020-04-03,CUST044429,Sahil Patel,P00030,Dress Shirt,Home & Kitchen,ReadMore,1,36.89,0.0,2.95,6.18
ORD0000597,2024-11-08,CUST035227,Kabir Kumar,P00007,Mechanical Keyboard,Clothing,KiddoFun,3,143.79,0.0,34.51,7.39
ORD0000598,2022-08-15,CUST016520,Aditya Joshi,P00022,Water Bottle,Sports & Outdoors,BrightLux,2,592.01,0.05,89.99,1.49
ORD0000599,2022-10-08,CUST049966,Priya Mehta,P00036,Smart Light Bulb,Home & Kitchen,BrightLux,1,229.03,0.1,16.49,0.21
ORD0000600,2021-03-28,CUST011144,Vihaan Singh,P00003,Smartphone Case,Electronics,Apex,5,304.18,0.0,76.04,3.7
ORD0000601,2023-05-12,CUST006657,Vivaan Sharma,P00008,4K Monitor,Home & Kitchen,BrightLux,4,467.6,0.25,70.14,0.76
ORD0000602,2022-06-30,CUST031211,Priya Joshi,P00020,Office Chair,Home & Kitchen,BrightLux,3,473.83,0.25,85.29,3.84
ORD0000603,2020-08-05,CUST032624,Vihaan Verma,P00033,Puzzle 1000pc,Books,ReadMore,2,147.61,0.1,21.26,10.4
ORD0000604,2021-04-18,CUST023521,Sneha Reddy,P00046,Car Charger,Toys & Games,NexPro,2,568.56,0.0,136.45,4.9
ORD0000605,2021-03-07,CUST006077,Arjun Mehta,P00005,Laptop Sleeve,Clothing,KiddoFun,5,357.16,0.15,75.9,3.35
ORD0000606,2020-12-06,CUST012756,Simran Patel,P00011,Fitness Band,Electronics,NexPro,2,433.81,0.0,69.41,1.25
ORD0000607,2021-07-04,CUST002770,Sahil Mehta,P00024,Yoga Mat,Home & Kitchen,NexPro,1,225.61,0.0,40.61,4.0
ORD0000608,2024-06-23,CUST036442,Ritika Singh,P00014,Drone Mini,Clothing,KiddoFun,4,229.15,0.1,98.99,1.3
ORD0000609,2023-08-05,CUST028699,Karan Verma,P00021,Backpack,Toys & Games,Apex,1,51.51,0.0,4.12,5.43
ORD0000610,2023-07-01,CUST041158,Neha Kapoor,P00036,Smart Light Bulb,Home & Kitchen,Zenith,1,570.53,0.0,68.46,3.1
ORD0000611,2024-10-23,CUST015252,Karan Gupta,P00044,Power Bank 20000mAh,Electronics,KiddoFun,5,407.46,0.2,0.0,4.65
ORD0000612,2020-12-22,CUST009190,Vivaan Patel,P00016,Air Fryer,Clothing,Apex,5,367.29,0.1,132.22,2.54
ORD0000613,2020-01-23,CUST015078,Rohit Joshi,P00009,Portable SSD 1TB,Clothing,FitLife,3,287.18,0.0,103.38,7.76
ORD0000614,2024-11-20,CUST015888,Simran Kumar,P00027,Winter Jacket,Clothing,HomeEase,2,190.23,0.0,30.44,9.05
ORD0000615,2021-06-05,CUST047044,Vikas Verma,P00050,Novel Bestseller,Electronics,BrightLux,3,20.24,0.2,2.43,14.6
ORD0000616,2024-11-16,CUST014358,Vikas Reddy,P00024,Yoga Mat,Toys & Games,CoreTech,5,319.61,0.0,127.84,3.69
ORD0000617,2023-01-28,CUST046153,Vikas Sharma,P00028,Jeans,Books,ReadMore,3,563.21,0.05,192.62,14.53
ORD0000618,2022-03-12,CUST001720,Sunita Gupta,P00017,Electric Kettle,Sports & Outdoors,Zenith,4,339.22,0.0,0.0,8.32
ORD0000619,2023-04-18,CUST028536,Rohit Verma,P00015,Instant Pot,Clothing,KiddoFun,1,333.22,0.0,16.66,6.52
ORD0000620,2023-05-31,CUST041352,Simran Verma,P00029,T-Shirt,Clothing,KiddoFun,5,409.28,0.05,97.2,0.68
ORD0000621,2022-01-31,CUST042316,Rohit Kapoor,P00049,Children's Book,Books,HomeEase,2,548.88,0.0,54.89,2.15
ORD0000622,2024-08-09,CUST031158,Aarav Sharma,P00018,Vacuum Cleaner,Books,HomeEase,5,16.8,0.0,4.2,2.83
ORD0000623,2021-03-17,CUST021388,Anjali Kumar,P00042,Projector Mini,Electronics,Zenith,5,508.77,0.0,127.19,11.33
ORD0000624,2024-06-19,CUST035024,Arjun Kapoor,P00018,Vacuum Cleaner,Electronics,NexPro,1,102.17,0.05,7.76,11.53
ORD0000625,2022-02-07,CUST012302,Rohit Verma,P00029,T-Shirt,Sports & Outdoors,HomeEase,2,291.54,0.0,0.0,2.78
ORD0000626,2022-10-12,CUST005342,Sahil Kumar,P00001,Wireless Earbuds,Books,HomeEase,3,86.49,0.15,11.03,13.31
ORD0000627,2023-09-10,CUST002027,Ritika Kumar,P00012,Noise Cancelling Headphones,Electronics,BrightLux,2,106.56,0.0,0.0,5.84
ORD0000628,2021-05-30,CUST004340,Sneha Patel,P00006,Gaming Mouse,Electronics,UrbanStyle,3,513.55,0.1,166.39,1.44
ORD0000629,2022-11-05,CUST001299,Arjun Kapoor,P00043,HDMI Cable 2m,Clothing,NexPro,3,592.04,0.25,106.57,9.97
ORD0000630,2022-03-02,CUST034381,Aarav Gupta,P00043,HDMI Cable 2m,Electronics,Zenith,5,80.2,0.05,0.0,7.31
ORD0000631,2020-12-01,CUST032876,Arjun Singh,P00032,Board Game,Home & Kitchen,HomeEase,5,229.54,0.0,91.82,6.9
ORD0000632,2024-11-17,CUST001354,Sahil Gupta,P00045,Phone Tripod,Toys & Games,KiddoFun,5,101.63,0.05,38.62,1.65
ORD0000633,2020-09-14,CUST034415,Mohit Verma,P00010,Smartwatch,Toys & Games,HomeEase,1,92.3,0.0,11.08,10.61
ORD0000634,2021-05-11,CUST004221,Aarav Singh,P00032,Board Game,Sports & Outdoors,HomeEase,5,214.56,0.0,128.74,4.45
ORD0000635,2022-06-14,CUST017501,Aarav Patel,P00046,Car Charger,Clothing,Apex,3,211.25,0.2,60.84,6.1
ORD0000636,2020-06-08,CUST041372,Sneha Kapoor,P00011,Fitness Band,Toys & Games,KiddoFun,5,209.51,0.05,49.76,11.36
ORD0000637,2024-02-07,CUST003021,Anjali Sharma,P00029,T-Shirt,Toys & Games,UrbanStyle,2,421.94,0.0,101.27,1.04
ORD0000638,2022-05-01,CUST000237,Mohit Gupta,P00027,Winter Jacket,Toys & Games,Apex,4,18.33,0.0,0.0,3.84
ORD0000639,2024-08-14,CUST035471,Vivaan Singh,P00037,Router,Home & Kitchen,BrightLux,2,123.0,0.2,9.84,14.33
ORD0000640,2021-11-20,CUST041169,Karan Reddy,P00048,Wireless Charger,Clothing,ReadMore,1,449.57,0.2,43.16,3.18
ORD0000641,2024-08-25,CUST013631,Vihaan Verma,P00007,Mechanical Keyboard,Books,KiddoFun,1,422.22,0.1,45.6,9.38
ORD0000642,2021-01-14,CUST012298,Neha Joshi,P00025,Running Shoes,Books,UrbanStyle,5,243.42,0.1,131.45,3.54
ORD0000643,2024-04-17,CUST015104,Vikas Reddy,P00045,Phone Tripod,Books,Apex,1,445.19,0.15,45.41,13.76
ORD0000644,2022-08-14,CUST016270,Ritika Verma,P00011,Fitness Band,Electronics,ReadMore,3,223.77,0.0,53.7,11.24
ORD0000645,2021-11-21,CUST035106,Simran Reddy,P00008,4K Monitor,Clothing,CoreTech,3,268.82,0.05,91.94,2.19
ORD0000646,2023-12-21,CUST038495,Sneha Kapoor,P00016,Air Fryer,Electronics,FitLife,2,479.12,0.1,0.0,3.92
ORD0000647,2024-06-24,CUST010023,Vivaan Reddy,P00002,Bluetooth Speaker,Toys & Games,UrbanStyle,3,115.37,0.1,15.57,4.1
ORD0000648,2023-07-15,CUST018336,Priya Joshi,P00002,Bluetooth Speaker,Sports & Outdoors,ReadMore,4,370.92,0.2,59.35,4.67
ORD0000649,2024-05-19,CUST010320,Aarav Sharma,P00036,Smart Light Bulb,Home & Kitchen,FitLife,1,410.06,0.15,62.74,9.1
ORD0000650,2023-12-11,CUST040657,Neha Mehta,P00001,Wireless Earbuds,Electronics,NexPro,1,141.41,0.2,5.66,4.46
ORD0000651,2023-04-06,CUST027748,Karan Verma,P00032,Board Game,Toys & Games,BrightLux,4,58.27,0.0,27.97,11.21
ORD0000652,2022-12-02,CUST039331,Neha Joshi,P00024,Yoga Mat,Home & Kitchen,HomeEase,2,131.55,0.15,26.84,0.38
ORD0000653,2024-04-28,CUST026647,Aditya Verma,P00044,Power Bank 20000mAh,Books,UrbanStyle,3,362.92,0.05,82.75,11.7
ORD0000654,2020-10-11,CUST048921,Anjali Kapoor,P00011,Fitness Band,Toys & Games,HomeEase,3,453.13,0.05,64.57,1.98
ORD0000655,2021-01-31,CUST041207,Arjun Verma,P00043,HDMI Cable 2m,Clothing,NexPro,1,104.92,0.15,7.13,12.53
ORD0000656,2020-01-12,CUST022106,Arjun Gupta,P00032,Board Game,Books,NexPro,2,109.98,0.0,17.6,3.26
ORD0000657,2024-06-18,CUST047036,Kabir Kapoor,P00016,Air Fryer,Home & Kitchen,CoreTech,5,57.21,0.2,11.44,12.77
ORD0000658,2023-08-18,CUST018918,Sahil Patel,P00028,Jeans,Sports & Outdoors,UrbanStyle,5,484.82,0.1,109.08,9.12
ORD0000659,2023-06-30,CUST013331,Sunita Kapoor,P00013,Action Camera,Clothing,HomeEase,3,70.34,0.1,22.79,10.51
ORD0000660,2021-05-13,CUST028139,Aman Gupta,P00016,Air Fryer,Books,Zenith,1,496.0,0.0,24.8,5.95
ORD0000661,2022-01-23,CUST041747,Simran Reddy,P00002,Bluetooth Speaker,Clothing,ReadMore,3,533.43,0.1,72.01,0.86
ORD0000662,2020-02-04,CUST021614,Kabir Mehta,P00042,Projector Mini,Books,Zenith,3,298.35,0.0,161.11,14.15
ORD0000663,2021-12-27,CUST015215,Vihaan Verma,P00040,Microphone,Toys & Games,ReadMore,2,101.97,0.0,10.2,10.29
ORD0000664,2022-04-28,CUST038495,Sahil Kumar,P00002,Bluetooth Speaker,Books,KiddoFun,4,579.06,0.2,333.54,11.53
ORD0000665,2020-03-30,CUST029669,Karan Joshi,P00040,Microphone,Clothing,CoreTech,3,569.16,0.0,307.35,6.44
ORD0000666,2022-02-14,CUST043404,Sneha Mehta,P00050,Novel Bestseller,Home & Kitchen,UrbanStyle,2,136.85,0.05,46.8,6.46
ORD0000667,2021-08-27,CUST000342,Anjali Joshi,P00037,Router,Sports & Outdoors,Zenith,1,174.15,0.1,28.21,8.62
ORD0000668,2022-08-27,CUST028594,Sunita Mehta,P00014,Drone Mini,Books,BrightLux,5,62.49,0.0,25.0,8.91
ORD0000669,2024-06-13,CUST039500,Vihaan Patel,P00045,Phone Tripod,Clothing,ReadMore,3,478.63,0.2,57.44,9.53
ORD0000670,2022-10-18,CUST042143,Karan Patel,P00033,Puzzle 1000pc,Electronics,HomeEase,4,404.87,0.0,80.97,2.58
ORD0000671,2021-02-21,CUST030029,Pooja Patel,P00010,Smartwatch,Electronics,FitLife,3,5.5,0.05,1.25,0.92
ORD0000672,2020-04-24,CUST017431,Arjun Joshi,P00015,Instant Pot,Electronics,HomeEase,3,22.11,0.1,10.75,2.8
ORD0000673,2021-09-08,CUST001021,Aditya Verma,P00043,HDMI Cable 2m,Electronics,HomeEase,2,72.88,0.0,7.29,2.83
ORD0000674,2023-05-04,CUST046797,Aditya Verma,P00022,Water Bottle,Clothing,Apex,1,555.47,0.0,44.44,9.32
ORD0000675,2022-04-05,CUST030534,Karan Verma,P00004,USB-C Charger,Books,CoreTech,1,54.04,0.0,9.73,14.54
ORD0000676,2024-03-04,CUST049021,Vikas Singh,P00016,Air Fryer,Home & Kitchen,Apex,4,176.73,0.05,33.58,3.45
ORD0000677,2024-07-07,CUST027888,Sahil Sharma,P00049,Children's Book,Sports & Outdoors,ReadMore,4,500.88,0.15,85.15,2.61
ORD0000678,2024-02-25,CUST002243,Ritika Reddy,P00008,4K Monitor,Books,Zenith,4,179.29,0.1,32.27,0.96
ORD0000679,2023-01-03,CUST008903,Sahil Patel,P00021,Backpack,Home & Kitchen,FitLife,4,56.37,0.1,10.15,6.88
ORD0000680,2021-02-16,CUST027637,Vihaan Mehta,P00020,Office Chair,Home & Kitchen,HomeEase,5,373.9,0.15,79.45,7.32
ORD0000681,2023-10-31,CUST002558,Vikas Mehta,P00047,Memory Card 128GB,Electronics,KiddoFun,4,339.26,0.2,86.85,11.98
ORD0000682,2023-12-14,CUST021727,Vivaan Gupta,P00025,Running Shoes,Sports & Outdoors,CoreTech,2,415.43,0.15,84.75,7.29
ORD0000683,2021-12-29,CUST005548,Kabir Gupta,P00040,Microphone,Sports & Outdoors,FitLife,1,299.44,0.2,0.0,12.55
ORD0000684,2023-07-24,CUST046930,Vikas Verma,P00030,Dress Shirt,Electronics,ReadMore,1,597.05,0.05,45.38,1.88
ORD0000685,2022-10-17,CUST030151,Ritika Reddy,P00009,Portable SSD 1TB,Toys & Games,ReadMore,2,153.62,0.0,24.58,10.82
ORD0000686,2022-01-30,CUST029666,Rohit Singh,P00028,Jeans,Sports & Outdoors,HomeEase,1,250.92,0.05,42.91,0.25
ORD0000687,2021-11-06,CUST041687,Neha Kumar,P00017,Electric Kettle,Electronics,UrbanStyle,1,189.19,0.3,6.62,14.37
ORD0000688,2023-11-18,CUST029704,Vihaan Patel,P00008,4K Monitor,Home & Kitchen,FitLife,5,493.13,0.0,123.28,4.44
ORD0000689,2021-04-01,CUST014194,Sahil Patel,P00019,LED Desk Lamp,Clothing,NexPro,5,209.19,0.15,0.0,10.6
ORD0000690,2022-07-08,CUST012572,Vihaan Gupta,P00012,Noise Cancelling Headphones,Home & Kitchen,Zenith,4,41.65,0.2,6.66,2.87
ORD0000691,2020-07-10,CUST009709,Ritika Kumar,P00011,Fitness Band,Clothing,UrbanStyle,4,26.16,0.15,4.45,2.91
ORD0000692,2022-01-08,CUST012727,Karan Reddy,P00039,Graphic Tablet,Toys & Games,FitLife,3,454.5,0.1,147.26,13.56
ORD0000693,2024-09-08,CUST046847,Kabir Kapoor,P00028,Jeans,Clothing,FitLife,5,482.5,0.0,0.0,5.78
ORD0000694,2023-01-27,CUST006467,Sahil Sharma,P00025,Running Shoes,Toys & Games,CoreTech,2,227.77,0.0,22.78,11.15
ORD0000695,2024-04-20,CUST022221,Kabir Gupta,P00033,Puzzle 1000pc,Books,HomeEase,2,238.74,0.3,16.71,2.24
ORD0000696,2022-09-04,CUST022439,Aarav Singh,P00001,Wireless Earbuds,Clothing,CoreTech,3,107.51,0.05,0.0,13.53
ORD0000697,2022-10-05,CUST006859,Pooja Gupta,P00045,Phone Tripod,Sports & Outdoors,FitLife,5,226.07,0.0,90.43,5.75
ORD0000698,2020-04-05,CUST039325,Anjali Patel,P00026,Sunglasses,Sports & Outdoors,CoreTech,5,168.27,0.1,0.0,8.52
ORD0000699,2024-08-14,CUST023697,Aarav Singh,P00020,Office Chair,Books,CoreTech,2,491.81,0.0,118.03,12.07
ORD0000700,2021-10-24,CUST048774,Arjun Kapoor,P00044,Power Bank 20000mAh,Sports & Outdoors,BrightLux,5,231.15,0.0,92.46,4.85
ORD0000701,2023-04-28,CUST019726,Sunita Verma,P00016,Air Fryer,Toys & Games,BrightLux,4,506.79,0.05,231.1,5.61
ORD0000702,2024-10-25,CUST028627,Arjun Sharma,P00043,HDMI Cable 2m,Toys & Games,ReadMore,5,104.66,0.0,62.8,4.1
ORD0000703,2020-02-06,CUST037541,Aditya Reddy,P00046,Car Charger,Sports & Outdoors,KiddoFun,5,264.34,0.0,0.0,10.32
ORD0000704,2024-12-08,CUST018027,Rohit Mehta,P00016,Air Fryer,Clothing,ReadMore,2,71.29,0.05,10.84,13.13
ORD0000705,2023-10-24,CUST030540,Karan Joshi,P00035,Desk Plant,Toys & Games,FitLife,5,597.16,0.2,0.0,13.59
ORD0000706,2024-09-14,CUST034643,Anjali Singh,P00047,Memory Card 128GB,Clothing,HomeEase,1,362.88,0.05,41.37,7.83
ORD0000707,2024-03-28,CUST017237,Vikas Gupta,P00030,Dress Shirt,Books,CoreTech,5,220.11,0.05,83.64,6.93
ORD0000708,2020-10-05,CUST003101,Anjali Kapoor,P00028,Jeans,Clothing,Apex,2,298.51,0.3,20.9,6.99
ORD0000709,2020-08-04,CUST021724,Kabir Verma,P00005,Laptop Sleeve,Toys & Games,CoreTech,1,19.55,0.05,2.23,3.7
ORD0000710,2022-05-16,CUST042705,Vivaan Singh,P00001,Wireless Earbuds,Home & Kitchen,FitLife,4,62.63,0.05,19.04,11.02
ORD0000711,2022-05-22,CUST007217,Mohit Kapoor,P00037,Router,Clothing,NexPro,1,470.49,0.15,20.0,4.9
ORD0000712,2024-12-26,CUST018425,Vivaan Verma,P00045,Phone Tripod,Clothing,UrbanStyle,5,245.4,0.05,58.28,11.42
ORD0000713,2023-07-20,CUST005122,Pooja Joshi,P00016,Air Fryer,Electronics,FitLife,5,148.75,0.0,59.5,1.38
ORD0000714,2020-03-02,CUST041670,Karan Joshi,P00022,Water Bottle,Books,Zenith,3,35.16,0.05,5.01,5.41
ORD0000715,2021-08-18,CUST043609,Kabir Joshi,P00047,Memory Card 128GB,Clothing,ReadMore,4,467.71,0.15,190.83,10.5
ORD0000716,2021-12-29,CUST000070,Karan Gupta,P00042,Projector Mini,Books,HomeEase,2,221.87,0.0,22.19,1.11
ORD0000717,2023-09-27,CUST004801,Rohit Reddy,P00034,Desk Organizer,Sports & Outdoors,HomeEase,2,487.44,0.0,77.99,5.31
ORD0000718,2021-01-31,CUST024405,Vihaan Patel,P00045,Phone Tripod,Clothing,Zenith,2,56.82,0.0,13.64,10.54
ORD0000719,2021-11-29,CUST017301,Karan Verma,P00033,Puzzle 1000pc,Toys & Games,UrbanStyle,3,195.03,0.1,94.78,13.87
ORD0000720,2022-11-08,CUST031212,Priya Kapoor,P00023,Cookware Set,Electronics,HomeEase,2,391.78,0.1,84.62,14.35
ORD0000721,2020-06-25,CUST043505,Neha Reddy,P00039,Graphic Tablet,Books,NexPro,1,167.4,0.0,30.13,7.61
ORD0000722,2024-06-23,CUST001051,Priya Sharma,P00022,Water Bottle,Books,BrightLux,4,260.35,0.2,99.97,2.0
ORD0000723,2021-01-30,CUST017599,Sneha Mehta,P00037,Router,Home & Kitchen,BrightLux,5,419.07,0.25,78.58,9.72
ORD0000724,2021-03-20,CUST001815,Kabir Sharma,P00007,Mechanical Keyboard,Electronics,BrightLux,2,299.49,0.0,29.95,0.04
ORD0000725,2023-06-10,CUST036068,Aarav Kumar,P00032,Board Game,Home & Kitchen,KiddoFun,4,446.33,0.0,142.83,13.92
ORD0000726,2020-03-16,CUST021348,Priya Kumar,P00028,Jeans,Toys & Games,BrightLux,5,38.12,0.05,14.49,13.53
ORD0000727,2020-09-21,CUST001082,Arjun Gupta,P00012,Noise Cancelling Headphones,Clothing,ReadMore,5,552.04,0.05,314.66,0.69
ORD0000728,2021-03-30,CUST041773,Priya Patel,P00023,Cookware Set,Electronics,UrbanStyle,1,598.22,0.2,23.93,9.98
ORD0000729,2024-12-24,CUST037585,Vihaan Sharma,P00048,Wireless Charger,Toys & Games,Apex,1,564.47,0.0,67.74,12.64
ORD0000730,2021-12-18,CUST039566,Neha Mehta,P00016,Air Fryer,Electronics,UrbanStyle,5,144.61,0.0,130.15,5.13
ORD0000731,2022-01-04,CUST032406,Mohit Singh,P00044,Power Bank 20000mAh,Clothing,NexPro,2,567.81,0.0,0.0,2.09
ORD0000732,2023-11-08,CUST006673,Sunita Reddy,P00048,Wireless Charger,Books,BrightLux,3,129.67,0.0,31.12,6.2
ORD0000733,2024-05-06,CUST009117,Sneha Reddy,P00033,Puzzle 1000pc,Electronics,ReadMore,3,304.31,0.0,109.55,7.02
ORD0000734,2022-04-30,CUST020976,Sahil Patel,P00014,Drone Mini,Home & Kitchen,CoreTech,2,481.79,0.1,156.1,2.37
ORD0000735,2024-03-09,CUST039664,Aditya Mehta,P00006,Gaming Mouse,Books,Zenith,5,404.96,0.0,0.0,9.13
ORD0000736,2023-10-22,CUST016159,Vivaan Mehta,P00038,External HDD 2TB,Sports & Outdoors,FitLife,2,296.23,0.05,67.54,11.3
ORD0000737,2020-05-23,CUST018490,Aarav Joshi,P00016,Air Fryer,Books,NexPro,3,171.95,0.0,41.27,8.5
ORD0000738,2022-06-03,CUST000529,Aditya Patel,P00047,Memory Card 128GB,Books,Apex,5,587.98,0.25,396.89,14.43
ORD0000739,2022-12-28,CUST041592,Ritika Mehta,P00040,Microphone,Toys & Games,UrbanStyle,1,420.81,0.05,0.0,8.26
ORD0000740,2023-01-27,CUST025111,Ritika Mehta,P00013,Action Camera,Sports & Outdoors,ReadMore,1,123.43,0.0,22.22,13.52
ORD0000741,2021-01-30,CUST020962,Karan Gupta,P00026,Sunglasses,Home & Kitchen,FitLife,3,249.04,0.05,127.76,2.56
ORD0000742,2022-11-14,CUST019154,Vihaan Mehta,P00036,Smart Light Bulb,Home & Kitchen,CoreTech,1,248.15,0.0,19.85,4.74
ORD0000743,2022-08-05,CUST008405,Aarav Patel,P00022,Water Bottle,Electronics,UrbanStyle,2,541.34,0.0,129.92,8.03
ORD0000744,2022-06-09,CUST002196,Mohit Kapoor,P00034,Desk Organizer,Clothing,HomeEase,4,52.22,0.05,15.87,3.55
ORD0000745,2024-02-01,CUST022788,Simran Patel,P00027,Winter Jacket,Books,CoreTech,4,198.26,0.15,33.7,9.39
ORD0000746,2024-02-16,CUST020811,Aditya Mehta,P00020,Office Chair,Toys & Games,FitLife,1,111.71,0.1,8.04,3.49
ORD0000747,2024-05-07,CUST036913,Vihaan Kumar,P00004,USB-C Charger,Electronics,ReadMore,2,569.67,0.0,91.15,3.4
ORD0000748,2023-03-20,CUST023917,Karan Kapoor,P00015,Instant Pot,Sports & Outdoors,KiddoFun,1,346.29,0.3,12.12,9.04
ORD0000749,2023-03-13,CUST049946,Sunita Reddy,P00017,Electric Kettle,Sports & Outdoors,UrbanStyle,1,408.88,0.05,69.92,3.2
ORD0000750,2021-07-22,CUST037369,Aditya Mehta,P00032,Board Game,Home & Kitchen,BrightLux,5,111.1,0.0,44.44,6.94
ORD0000751,2022-11-28,CUST027164,Priya Patel,P00048,Wireless Charger,Toys & Games,ReadMore,2,284.32,0.0,28.43,4.72
ORD0000752,2020-04-18,CUST035635,Sneha Patel,P00013,Action Camera,Clothing,KiddoFun,3,369.85,0.0,199.72,11.04
ORD0000753,2024-09-12,CUST033448,Mohit Verma,P00012,Noise Cancelling Headphones,Home & Kitchen,CoreTech,2,116.36,0.25,8.73,1.61
ORD0000754,2022-12-01,CUST022565,Aman Verma,P00048,Wireless Charger,Clothing,Apex,2,535.91,0.0,53.59,6.09
ORD0000755,2023-04-24,CUST010986,Aman Reddy,P00040,Microphone,Sports & Outdoors,CoreTech,1,6.85,0.15,0.7,5.57
ORD0000756,2022-07-23,CUST015343,Rohit Patel,P00032,Board Game,Home & Kitchen,BrightLux,5,106.25,0.25,19.92,4.62
ORD0000757,2021-02-01,CUST017587,Vikas Singh,P00011,Fitness Band,Home & Kitchen,ReadMore,5,569.91,0.05,487.27,9.11
ORD0000758,2023-05-31,CUST008249,Sneha Verma,P00022,Water Bottle,Electronics,BrightLux,1,341.91,0.1,15.39,12.55
ORD0000759,2021-09-25,CUST024297,Arjun Gupta,P00037,Router,Sports & Outdoors,HomeEase,5,240.42,0.2,0.0,12.58
ORD0000760,2023-03-02,CUST043504,Rohit Singh,P00045,Phone Tripod,Home & Kitchen,ReadMore,2,340.07,0.0,54.41,5.31
ORD0000761,2023-04-01,CUST033352,Kabir Singh,P00045,Phone Tripod,Home & Kitchen,NexPro,3,400.82,0.2,48.1,13.82
ORD0000762,2023-05-23,CUST036031,Aditya Singh,P00023,Cookware Set,Home & Kitchen,Zenith,3,299.57,0.0,107.85,9.87
ORD0000763,2022-01-02,CUST042892,Neha Joshi,P00018,Vacuum Cleaner,Sports & Outdoors,HomeEase,3,293.74,0.1,39.65,6.29
ORD0000764,2020-08-22,CUST005231,Ritika Kapoor,P00027,Winter Jacket,Sports & Outdoors,CoreTech,5,238.68,0.2,114.57,1.51
ORD0000765,2021-10-19,CUST048475,Simran Kapoor,P00044,Power Bank 20000mAh,Electronics,Apex,4,72.73,0.05,13.82,0.72
ORD0000766,2022-01-20,CUST002611,Kabir Patel,P00002,Bluetooth Speaker,Clothing,KiddoFun,1,97.37,0.1,7.01,7.33
ORD0000767,2021-08-10,CUST010990,Anjali Singh,P00013,Action Camera,Home & Kitchen,UrbanStyle,4,149.24,0.3,20.89,3.18
ORD0000768,2022-10-29,CUST009099,Simran Verma,P00008,4K Monitor,Home & Kitchen,BrightLux,1,477.44,0.0,0.0,14.59
ORD0000769,2023-01-02,CUST035974,Neha Joshi,P00025,Running Shoes,Clothing,NexPro,4,239.64,0.05,109.28,5.29
ORD0000770,2022-08-11,CUST042892,Priya Gupta,P00021,Backpack,Clothing,KiddoFun,1,462.85,0.0,55.54,12.33
ORD0000771,2021-05-06,CUST002002,Ritika Sharma,P00006,Gaming Mouse,Toys & Games,BrightLux,3,431.18,0.05,98.31,9.22
ORD0000772,2022-07-01,CUST034073,Vikas Reddy,P00013,Action Camera,Electronics,Zenith,3,442.03,0.2,53.04,2.11
ORD0000773,2023-06-30,CUST038114,Aditya Gupta,P00034,Desk Organizer,Home & Kitchen,NexPro,2,427.05,0.0,102.49,9.06
ORD0000774,2023-06-07,CUST008122,Simran Joshi,P00032,Board Game,Books,FitLife,4,22.31,0.0,7.14,11.55
ORD0000775,2024-03-22,CUST002640,Vivaan Sharma,P00049,Children's Book,Sports & Outdoors,BrightLux,1,532.46,0.15,36.21,2.8
ORD0000776,2023-04-12,CUST011556,Vikas Gupta,P00013,Action Camera,Books,ReadMore,3,205.45,0.0,110.94,2.67
ORD0000777,2024-08-03,CUST003093,Aditya Verma,P00005,Laptop Sleeve,Clothing,FitLife,1,438.95,0.1,31.6,1.46
ORD0000778,2023-04-06,CUST021844,Kabir Kapoor,P00008,4K Monitor,Home & Kitchen,Zenith,3,232.27,0.1,31.36,6.69
ORD0000779,2020-06-18,CUST034364,Aman Mehta,P00005,Laptop Sleeve,Books,CoreTech,1,353.27,0.05,16.78,4.5
ORD0000780,2023-11-17,CUST037738,Simran Kapoor,P00017,Electric Kettle,Sports & Outdoors,ReadMore,4,334.8,0.0,241.06,6.64
ORD0000781,2022-08-03,CUST008946,Sahil Sharma,P00050,Novel Bestseller,Clothing,Zenith,1,570.99,0.15,58.24,0.54
ORD0000782,2022-03-05,CUST041406,Simran Kapoor,P00008,4K Monitor,Clothing,FitLife,3,527.74,0.0,189.99,7.05
